day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
5;196100;BAGUETTE;12287;49;12286;94;;;12288;49;12289;94;;;12287.5;-20158.375
5;196100;PICNIC_BASKET;73695;17;73694;28;;;73708;17;73710;28;;;73701.5;18807.5
5;196100;BERRIES;3843;17;3842;47;;;3850;17;3851;47;;;3846.5;2239.59375
5;196100;DIVING_GEAR;100673;6;100672;17;;;100675;6;100676;17;;;100674.0;12913.0
5;196100;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1762.0
5;196100;COCONUTS;7832;190;;;;;7835;190;;;;;7833.5;35401.0
5;196100;BANANAS;4782;20;;;;;4789;20;;;;;4785.5;2245.0859375
5;196100;UKULELE;20448;28;20447;45;;;20449;73;;;;;20448.5;-8534.625
5;196200;BANANAS;4783;27;;;;;4790;27;;;;;4786.5;2255.265625
5;196200;PINA_COLADAS;14677;90;;;;;14680;90;;;;;14678.5;-30233.0
5;196200;DIP;7067;55;7066;165;;;7068;55;7069;165;;;7067.5;6042.75
5;196200;DIVING_GEAR;100670;6;100669;11;;;100672;6;100673;11;;;100671.0;12759.5
5;196200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1762.0
5;196200;COCONUTS;7833;203;;;;;7836;203;;;;;7834.5;34924.5
5;196200;BAGUETTE;12287;32;12286;55;;;12289;87;;;;;12288.0;-20109.5
5;196200;PICNIC_BASKET;73690;1;73689;11;73688;16;73702;1;73703;11;73704;16;73696.0;18485.0
5;196200;BERRIES;3843;11;3842;48;;;3850;11;3851;48;;;3846.5;2248.984375
5;196200;UKULELE;20444;63;;;;;20446;63;;;;;20445.0;-8762.375
5;196200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3182.0;0.0
5;196300;DIVING_GEAR;100656;15;;;;;100659;15;;;;;100657.5;12093.5
5;196300;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;1762.0
5;196300;COCONUTS;7834;72;7833;126;;;7836;198;;;;;7835.0;34620.5
5;196300;BANANAS;4784;5;4783;22;;;4790;22;;;;;4787.0;2256.1875
5;196300;UKULELE;20442;27;20441;44;;;20443;71;;;;;20442.5;-8960.875
5;196300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3182.0;0.0
5;196300;PINA_COLADAS;14676;87;;;;;14679;87;;;;;14677.5;-30464.0
5;196300;DIP;7069;88;7068;156;;;7070;84;7071;156;;;7069.5;6574.5
5;196300;BAGUETTE;12287;127;;;;;12289;127;;;;;12288.0;-20078.0
5;196300;PICNIC_BASKET;73711;10;73710;27;;;73718;2;73725;10;73726;27;73714.5;19757.0
5;196300;BERRIES;3843;10;3842;56;;;3850;10;3851;56;;;3846.5;2237.140625
5;196400;BAGUETTE;12286;53;12285;67;;;12287;53;12288;67;;;12286.5;-20338.125
5;196400;PICNIC_BASKET;73717;1;73716;11;73715;23;73728;1;73729;11;73730;23;73722.5;19972.5
5;196400;BERRIES;3846;2;3843;11;3842;53;3850;11;3851;53;;;3848.0;2250.2109375
5;196400;UKULELE;20439;68;;;;;20441;68;;;;;20440.0;-9128.5
5;196400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3182.0;0.0
5;196400;BANANAS;4784;1;4783;25;;;4788;8;4790;26;;;4786.0;2260.7265625
5;196400;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;1762.0
5;196400;DIP;7069;197;;;;;7071;197;;;;;7070.0;6813.25
5;196400;DIVING_GEAR;100655;9;100654;11;;;100657;9;100658;11;;;100656.0;12021.5
5;196400;COCONUTS;7834;192;;;;;7837;192;;;;;7835.5;34254.0
5;196400;PINA_COLADAS;14678;63;;;;;14679;1;14681;29;14682;63;14678.5;-29758.0
5;196500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3182.0;0.0
5;196500;DIP;7069;84;7068;194;;;7070;84;7071;194;;;7069.5;6598.5
5;196500;PINA_COLADAS;14680;91;;;;;14683;91;;;;;14681.5;-29304.0
5;196500;BAGUETTE;12284;52;12283;84;;;12285;52;12286;84;;;12284.5;-20605.5
5;196500;PICNIC_BASKET;73717;11;73716;23;;;73730;11;73731;23;;;73723.5;20019.5
5;196500;BERRIES;3843;11;3842;54;;;3850;11;3851;54;;;3846.5;2242.6171875
5;196500;COCONUTS;7834;205;;;;;7836;79;7837;126;;;7835.0;34451.0
5;196500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1762.0
5;196500;DIVING_GEAR;100659;19;;;;;100662;19;;;;;100660.5;12231.0
5;196500;BANANAS;4783;26;;;;;4790;26;;;;;4786.5;2255.6328125
5;196500;UKULELE;20439;57;;;;;20441;57;;;;;20440.0;-9134.125
5;196600;BANANAS;4784;2;4783;24;;;4790;26;;;;;4787.0;2258.546875
5;196600;COCONUTS;7835;184;;;;;7837;73;7838;111;;;7836.0;33904.5
5;196600;PEARLS;10002;5;9996;2;9995;24;10004;2;10005;24;;;10003.0;1762.0
5;196600;DIP;7070;211;;;;;7072;211;;;;;7071.0;7121.75
5;196600;DIVING_GEAR;100653;8;100652;13;;;100655;8;100656;13;;;100654.0;11918.5
5;196600;PINA_COLADAS;14683;99;;;;;14684;33;14686;99;;;14683.5;-28329.5
5;196600;BAGUETTE;12285;98;;;;;12287;98;;;;;12286.0;-20384.0
5;196600;PICNIC_BASKET;73727;2;73725;13;73724;25;73738;2;73739;13;73740;25;73732.5;20388.75
5;196600;BERRIES;3844;13;3843;51;;;3850;13;3851;51;;;3847.0;2235.578125
5;196600;UKULELE;20440;59;;;;;20442;59;;;;;20441.0;-9055.125
5;196600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3181.0;0.0
5;196700;COCONUTS;7835;170;;;;;7838;170;;;;;7836.5;33481.5
5;196700;BERRIES;3843;10;3842;49;;;3850;10;3851;49;;;3846.5;2249.984375
5;196700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1772.0
5;196700;DIVING_GEAR;100649;9;100648;10;;;100651;9;100652;10;;;100650.0;11724.0
5;196700;BANANAS;4789;1;4784;22;;;4790;2;4791;20;;;4789.5;2267.984375
5;196700;UKULELE;20438;22;20437;36;;;20439;58;;;;;20438.5;-9238.0
5;196700;DIP;7069;237;;;;;7071;237;;;;;7070.0;6697.0
5;196700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3182.0;0.0
5;196700;PINA_COLADAS;14685;95;;;;;14688;95;;;;;14686.5;-27787.5
5;196700;BAGUETTE;12283;135;;;;;12285;42;12286;93;;;12284.0;-20645.625
5;196700;PICNIC_BASKET;73692;2;73691;10;73690;22;73704;2;73705;10;73706;22;73698.0;18836.5
5;196800;BAGUETTE;12285;52;12284;55;;;12286;52;12287;55;;;12285.5;-20431.875
5;196800;PICNIC_BASKET;73697;2;73696;20;73695;30;73708;2;73709;20;73710;30;73702.5;19047.75
5;196800;UKULELE;20439;67;;;;;20441;67;;;;;20440.0;-9113.875
5;196800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3182.0;0.0
5;196800;BANANAS;4785;2;4784;24;;;4791;26;;;;;4788.0;2275.125
5;196800;COCONUTS;7837;47;7836;142;;;7839;189;;;;;7838.0;32869.5
5;196800;BERRIES;3843;20;3842;46;;;3850;20;3851;46;;;3846.5;2255.1484375
5;196800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1772.0
5;196800;DIP;7071;55;7070;177;;;7072;55;7073;177;;;7071.5;7209.25
5;196800;DIVING_GEAR;100657;27;;;;;100660;27;;;;;100658.5;12142.0
5;196800;PINA_COLADAS;14686;97;;;;;14689;97;;;;;14687.5;-27458.0
5;196900;DIP;7071;166;;;;;7073;166;;;;;7072.0;7388.5
5;196900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3181.0;0.0
5;196900;PINA_COLADAS;14688;94;;;;;14691;94;;;;;14689.5;-26893.0
5;196900;BAGUETTE;12283;109;;;;;12285;43;12286;66;;;12284.0;-20673.0
5;196900;PICNIC_BASKET;73706;2;73705;14;73703;21;73717;2;73718;14;73719;21;73711.5;19440.75
5;196900;COCONUTS;7837;176;;;;;7840;176;;;;;7838.5;32606.5
5;196900;BERRIES;3842;14;3841;41;;;3849;14;3850;41;;;3845.5;2275.65625
5;196900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1772.0
5;196900;DIVING_GEAR;100662;20;;;;;100665;20;;;;;100663.5;12388.5
5;196900;BANANAS;4785;30;;;;;4791;2;4792;28;;;4788.0;2282.55078125
5;196900;UKULELE;20441;21;20440;46;;;20442;67;;;;;20441.5;-9035.375
5;197000;BANANAS;4788;3;4785;23;;;4790;8;4791;23;;;4789.0;2279.16015625
5;197000;COCONUTS;7838;19;7837;137;;;7840;203;;;;;7839.0;32211.5
5;197000;BERRIES;3842;13;3841;55;;;3848;13;3849;55;;;3845.0;2285.421875
5;197000;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;1772.0
5;197000;DIP;7071;171;;;;;7073;171;;;;;7072.0;7372.0
5;197000;DIVING_GEAR;100665;23;;;;;100668;23;;;;;100666.5;12539.0
5;197000;PINA_COLADAS;14692;31;14691;63;;;14694;31;14695;63;;;14693.0;-25842.5
5;197000;BAGUETTE;12279;117;;;;;12281;117;;;;;12280.0;-21281.375
5;197000;PICNIC_BASKET;73701;13;73700;29;;;73714;13;73715;29;;;73707.5;19263.25
5;197000;UKULELE;20445;64;;;;;20447;64;;;;;20446.0;-8708.125
5;197000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3181.0;0.0
5;197100;COCONUTS;7838;145;;;;;7841;145;;;;;7839.5;31848.5
5;197100;BERRIES;3841;65;;;;;3848;20;3849;45;;;3844.5;2291.4921875
5;197100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1772.0
5;197100;DIVING_GEAR;100664;29;;;;;100667;29;;;;;100665.5;12497.0
5;197100;UKULELE;20447;26;20446;47;;;20448;73;;;;;20447.5;-8600.25
5;197100;BANANAS;4784;26;;;;;4791;26;;;;;4787.5;2276.18359375
5;197100;DIP;7071;170;;;;;7073;162;;;;;7072.0;7325.25
5;197100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3181.0;0.0
5;197100;PINA_COLADAS;14694;101;;;;;14697;101;;;;;14695.5;-25080.0
5;197100;BAGUETTE;12279;101;;;;;12281;46;12282;55;;;12280.0;-21269.875
5;197100;PICNIC_BASKET;73706;20;73705;26;;;73720;20;73721;26;;;73713.0;19460.0
5;197200;PICNIC_BASKET;73701;16;73700;23;;;73715;16;73716;23;;;73708.0;19261.0
5;197200;UKULELE;20450;60;;;;;20451;23;20452;37;;;20450.5;-8377.125
5;197200;BAGUETTE;12278;36;12277;86;;;12279;36;12280;86;;;12278.5;-21532.25
5;197200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3181.0;0.0
5;197200;BANANAS;4785;22;;;;;4791;22;;;;;4788.0;2279.046875
5;197200;COCONUTS;7840;49;7839;174;;;7842;174;;;;;7841.0;31125.5
5;197200;BERRIES;3841;71;;;;;3848;16;3849;55;;;3844.5;2291.1328125
5;197200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1772.0
5;197200;DIP;7070;86;7069;107;;;7072;193;;;;;7071.0;6973.25
5;197200;DIVING_GEAR;100661;26;;;;;100664;26;;;;;100662.5;12349.0
5;197200;PINA_COLADAS;14698;8;14696;89;;;14699;89;;;;;14698.5;-24429.5
5;197300;DIP;7071;84;7070;109;;;7072;84;7073;109;;;7071.5;7200.0
5;197300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;197300;PINA_COLADAS;14695;37;14694;63;;;14697;37;14698;63;;;14696.0;-24920.5
5;197300;PICNIC_BASKET;73714;13;73713;17;;;73728;13;73729;17;;;73721.0;19685.75
5;197300;BAGUETTE;12279;143;;;;;12281;59;12282;84;;;12280.0;-21251.75
5;197300;COCONUTS;7839;181;;;;;7842;181;;;;;7840.5;31109.5
5;197300;BERRIES;3841;13;3840;49;;;3848;13;3849;49;;;3844.5;2302.609375
5;197300;DIVING_GEAR;100663;5;100662;13;;;100665;5;100666;13;;;100664.0;12406.5
5;197300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1772.0
5;197300;UKULELE;20447;17;20446;33;;;20448;17;20449;33;;;20447.5;-8596.5
5;197300;BANANAS;4785;29;;;;;4791;29;;;;;4788.0;2278.58984375
5;197400;BANANAS;4785;23;;;;;4786;9;4791;23;;;4785.5;2278.75390625
5;197400;COCONUTS;7839;43;7838;132;;;7841;175;;;;;7840.0;31651.5
5;197400;BERRIES;3841;14;3840;49;;;3848;14;3849;49;;;3844.5;2307.5546875
5;197400;DIP;7072;273;;;;;7074;273;;;;;7073.0;7656.5
5;197400;DIVING_GEAR;100652;23;;;;;100655;23;;;;;100653.5;11884.5
5;197400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1772.0
5;197400;PINA_COLADAS;14692;86;;;;;14695;31;14696;55;;;14693.5;-25576.0
5;197400;PICNIC_BASKET;73723;1;73722;14;73720;19;73734;1;73735;14;73736;19;73728.5;19871.75
5;197400;UKULELE;20444;68;;;;;20446;68;;;;;20445.0;-8763.75
5;197400;BAGUETTE;12281;55;12280;77;;;12283;132;;;;;12282.0;-21010.25
5;197400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;197500;COCONUTS;7838;172;;;;;7841;172;;;;;7839.5;31699.0
5;197500;BERRIES;3841;12;3840;54;;;3844;3;3848;12;3849;54;3842.5;2297.0078125
5;197500;DIVING_GEAR;100649;17;;;;;100652;17;;;;;100650.5;11730.0
5;197500;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;1772.0
5;197500;UKULELE;20448;22;20447;44;;;20449;66;;;;;20448.5;-8546.625
5;197500;BANANAS;4785;27;;;;;4790;3;4792;27;;;4787.5;2297.5546875
5;197500;PINA_COLADAS;14693;91;;;;;14696;91;;;;;14694.5;-25416.5
5;197500;DIP;7071;219;;;;;7073;219;;;;;7072.0;7312.0
5;197500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;197500;PICNIC_BASKET;73716;12;73715;22;;;73730;12;73731;22;;;73723.0;19706.125
5;197500;BAGUETTE;12283;122;;;;;12285;59;12286;63;;;12284.0;-20641.5
5;197600;PICNIC_BASKET;73704;2;73703;14;73702;19;73716;2;73717;14;73718;19;73710.0;19405.125
5;197600;UKULELE;20450;57;;;;;20452;57;;;;;20451.0;-8340.625
5;197600;BAGUETTE;12285;47;12284;54;;;12287;101;;;;;12286.0;-20416.375
5;197600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;197600;PEARLS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;1772.0
5;197600;BANANAS;4785;1;4784;31;;;4791;31;;;;;4788.0;2283.28125
5;197600;BERRIES;3841;14;3840;56;;;3848;14;3849;56;;;3844.5;2293.0546875
5;197600;PINA_COLADAS;14695;71;;;;;14698;20;14699;51;;;14696.5;-24685.5
5;197600;COCONUTS;7838;211;;;;;7841;211;;;;;7839.5;31869.0
5;197600;DIP;7069;182;;;;;7071;54;7072;128;;;7070.0;6856.75
5;197600;DIVING_GEAR;100660;19;;;;;100663;19;;;;;100661.5;12286.0
5;197700;PINA_COLADAS;14696;104;;;;;14699;104;;;;;14697.5;-24415.5
5;197700;DIP;7070;51;7069;179;;;7071;51;7072;179;;;7070.5;6894.5
5;197700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;197700;PICNIC_BASKET;73717;1;73716;16;73714;19;73728;1;73729;16;73730;19;73722.5;19675.375
5;197700;BAGUETTE;12289;40;12288;51;;;12291;91;;;;;12290.0;-19819.0
5;197700;BERRIES;3842;16;3841;54;;;3849;16;3850;54;;;3845.5;2271.40625
5;197700;COCONUTS;7838;208;;;;;7841;208;;;;;7839.5;31692.0
5;197700;DIVING_GEAR;100665;24;;;;;100668;24;;;;;100666.5;12529.5
5;197700;PEARLS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;1772.0
5;197700;UKULELE;20450;19;20449;50;;;20451;69;;;;;20450.5;-8390.5
5;197700;BANANAS;4785;1;4784;22;;;4789;7;4791;23;;;4787.0;2288.03125
5;197800;PEARLS;9996;1;9995;29;;;9998;1;10002;9;10004;1;9997.0;1772.0
5;197800;BANANAS;4785;1;4784;29;;;4789;9;4791;30;;;4787.0;2286.6796875
5;197800;PINA_COLADAS;14697;82;;;;;14700;82;;;;;14698.5;-24262.0
5;197800;COCONUTS;7838;207;;;;;7841;207;;;;;7839.5;31779.5
5;197800;BERRIES;3842;17;3841;53;;;3849;17;3850;53;;;3845.5;2277.5625
5;197800;DIP;7070;62;7069;123;;;7071;62;7072;123;;;7070.5;6919.5
5;197800;DIVING_GEAR;100659;7;100658;17;;;100661;7;100662;17;;;100660.0;12222.0
5;197800;PICNIC_BASKET;73711;1;73710;17;73709;30;73723;1;73724;17;73725;30;73717.0;19557.125
5;197800;BAGUETTE;12287;95;;;;;12289;33;12290;62;;;12288.0;-20063.625
5;197800;UKULELE;20445;30;20444;34;;;20446;64;;;;;20445.5;-8747.125
5;197800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;197900;COCONUTS;7839;111;7838;107;;;7841;157;;;;;7840.0;31570.0
5;197900;BERRIES;3841;16;3840;59;;;3848;16;3849;59;;;3844.5;2304.17578125
5;197900;UKULELE;20444;64;;;;;20445;17;20446;47;;;20444.5;-8787.375
5;197900;DIVING_GEAR;100662;10;100661;16;;;100664;10;100665;16;;;100663.0;12373.0
5;197900;PICNIC_BASKET;73709;2;73708;16;73707;17;73721;2;73722;16;73723;17;73715.0;19503.5
5;197900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1774.0
5;197900;BANANAS;4785;26;;;;;4791;26;;;;;4788.0;2293.78125
5;197900;PINA_COLADAS;14698;98;;;;;14701;98;;;;;14699.5;-23848.0
5;197900;DIP;7069;275;;;;;7071;275;;;;;7070.0;6787.25
5;197900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;197900;BAGUETTE;12283;36;12282;95;;;12285;131;;;;;12284.0;-20714.0
5;198000;BAGUETTE;12282;57;12281;53;;;12283;57;12284;53;;;12282.5;-20898.875
5;198000;UKULELE;20445;60;;;;;20447;60;;;;;20446.0;-8705.875
5;198000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1774.0
5;198000;BANANAS;4790;1;4785;27;;;4791;27;;;;;4790.5;2291.859375
5;198000;PINA_COLADAS;14700;102;;;;;14703;102;;;;;14701.5;-23221.0
5;198000;COCONUTS;7840;199;;;;;7842;58;7843;141;;;7841.0;30871.5
5;198000;BERRIES;3844;2;3841;10;3840;49;3848;10;3849;49;;;3846.0;2308.125
5;198000;DIP;7069;48;7068;116;;;7070;53;7071;116;;;7069.5;6645.75
5;198000;DIVING_GEAR;100667;10;100666;10;;;100669;10;100670;10;;;100668.0;12621.0
5;198000;PICNIC_BASKET;73710;2;73709;10;73708;20;73721;2;73723;10;73724;20;73715.5;19505.125
5;198100;PINA_COLADAS;14701;82;;;;;14704;82;;;;;14702.5;-23062.0
5;198100;DIP;7069;236;;;;;7071;236;;;;;7070.0;6802.5
5;198100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198100;BAGUETTE;12283;59;12282;66;;;12284;59;12285;66;;;12283.5;-20782.25
5;198100;COCONUTS;7840;199;;;;;7843;199;;;;;7841.5;30624.0
5;198100;BERRIES;3841;12;3840;46;;;3847;12;3848;46;;;3844.0;2312.7734375
5;198100;UKULELE;20447;58;;;;;20449;58;;;;;20448.0;-8565.0
5;198100;DIVING_GEAR;100664;6;100663;12;;;100666;6;100667;12;;;100665.0;12474.0
5;198100;PICNIC_BASKET;73717;2;73716;12;73715;28;73722;8;73729;2;73730;12;73719.5;19573.1875
5;198100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1774.0
5;198100;BANANAS;4785;2;4784;25;;;4791;27;;;;;4788.0;2301.796875
5;198200;PEARLS;9996;2;9995;26;;;10002;7;10004;2;10005;26;9999.0;1774.0
5;198200;BANANAS;4784;28;;;;;4789;7;4791;28;;;4786.5;2300.44921875
5;198200;PINA_COLADAS;14701;82;;;;;14704;82;;;;;14702.5;-22907.0
5;198200;COCONUTS;7840;208;;;;;7843;208;;;;;7841.5;30580.5
5;198200;BERRIES;3841;10;3840;57;;;3848;10;3849;57;;;3844.5;2303.14453125
5;198200;DIP;7069;207;;;;;7071;207;;;;;7070.0;6720.5
5;198200;DIVING_GEAR;100667;8;100666;10;;;100669;8;100670;10;;;100668.0;12624.5
5;198200;PICNIC_BASKET;73730;2;73729;10;73728;30;73741;2;73742;10;73743;30;73735.5;19644.875
5;198200;BAGUETTE;12283;51;12282;86;;;12284;51;12285;86;;;12283.5;-20769.5
5;198200;UKULELE;20445;68;;;;;20447;68;;;;;20446.0;-8706.75
5;198200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198300;COCONUTS;7841;173;;;;;7843;42;7844;131;;;7842.0;30323.5
5;198300;BERRIES;3841;19;3840;42;;;3848;19;3849;42;;;3844.5;2302.63671875
5;198300;UKULELE;20448;56;;;;;20449;18;20450;38;;;20448.5;-8515.375
5;198300;DIVING_GEAR;100659;8;100658;19;;;100661;8;100662;19;;;100660.0;12217.0
5;198300;PICNIC_BASKET;73716;2;73715;19;73714;18;73727;2;73728;19;73730;18;73721.5;19550.875
5;198300;BANANAS;4785;22;;;;;4791;22;;;;;4788.0;2304.1484375
5;198300;PEARLS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;1774.0
5;198300;PINA_COLADAS;14701;81;;;;;14704;81;;;;;14702.5;-23069.5
5;198300;DIP;7068;167;;;;;7070;167;;;;;7069.0;6524.0
5;198300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198300;BAGUETTE;12281;89;;;;;12283;30;12284;59;;;12282.0;-20948.875
5;198400;BAGUETTE;12281;49;12280;83;;;12282;49;12283;83;;;12281.5;-21050.375
5;198400;UKULELE;20447;24;20446;41;;;20448;65;;;;;20447.5;-8603.625
5;198400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198400;BANANAS;4784;29;;;;;4785;1;4786;1;4791;29;4784.5;2300.20703125
5;198400;DIVING_GEAR;100656;8;100655;16;;;100658;8;100659;16;;;100657.0;12072.5
5;198400;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1776.0
5;198400;PINA_COLADAS;14702;76;;;;;14705;76;;;;;14703.5;-22728.0
5;198400;DIP;7069;195;;;;;7071;195;;;;;7070.0;6750.5
5;198400;COCONUTS;7841;215;;;;;7844;215;;;;;7842.5;30169.5
5;198400;BERRIES;3842;16;3841;59;;;3849;16;3850;59;;;3845.5;2294.0
5;198400;PICNIC_BASKET;73712;16;73711;24;;;73713;5;73726;16;73727;24;73712.5;19520.203125
5;198500;PINA_COLADAS;14704;85;;;;;14707;85;;;;;14705.5;-22160.5
5;198500;DIP;7068;197;;;;;7070;197;;;;;7069.0;6405.75
5;198500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198500;BAGUETTE;12282;44;12281;80;;;12284;124;;;;;12283.0;-20875.75
5;198500;COCONUTS;7842;51;7841;192;;;7844;192;;;;;7843.0;29993.5
5;198500;BERRIES;3842;14;3841;43;;;3849;14;3850;43;;;3845.5;2287.21484375
5;198500;UKULELE;20446;18;20445;50;;;20447;68;;;;;20446.5;-8666.875
5;198500;PICNIC_BASKET;73719;2;73717;14;73716;18;73730;2;73731;14;73732;18;73724.5;19464.1875
5;198500;BANANAS;4784;31;;;;;4791;31;;;;;4787.5;2302.75
5;198500;DIVING_GEAR;100652;21;;;;;100655;21;;;;;100653.5;11893.5
5;198500;PEARLS;9996;2;9995;29;;;9998;4;10004;2;10005;29;9997.0;1776.0
5;198600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1784.0
5;198600;BANANAS;4785;2;4784;24;;;4791;26;;;;;4788.0;2305.359375
5;198600;DIVING_GEAR;100661;28;;;;;100664;28;;;;;100662.5;12330.0
5;198600;DIP;7068;98;7067;166;;;7069;98;7070;166;;;7068.5;6300.0
5;198600;COCONUTS;7841;194;;;;;7843;68;7844;126;;;7842.0;30233.5
5;198600;BERRIES;3842;18;3841;60;;;3849;18;3850;60;;;3845.5;2292.6015625
5;198600;PINA_COLADAS;14703;88;;;;;14706;31;14707;57;;;14704.5;-22282.0
5;198600;PICNIC_BASKET;73695;2;73694;18;73693;25;73707;2;73708;18;73709;25;73701.0;19592.3125
5;198600;BAGUETTE;12280;32;12279;98;;;12281;32;12282;98;;;12280.5;-21231.0
5;198600;UKULELE;20445;25;20444;33;;;20446;58;;;;;20445.5;-8740.75
5;198600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198700;BERRIES;3842;14;3841;47;;;3848;14;3849;47;;;3845.0;2297.6796875
5;198700;UKULELE;20444;66;;;;;20446;66;;;;;20445.0;-8759.75
5;198700;PICNIC_BASKET;73719;1;73717;14;73716;17;73724;3;73730;1;73731;14;73721.5;19336.8125
5;198700;PEARLS;9996;1;9995;24;;;10002;1;10004;1;10005;24;9999.0;1784.0
5;198700;BANANAS;4789;6;4785;1;4784;24;4791;25;;;;;4790.0;2306.41015625
5;198700;DIVING_GEAR;100660;10;100659;14;;;100662;10;100663;14;;;100661.0;12269.0
5;198700;COCONUTS;7841;162;;;;;7843;162;;;;;7842.0;30350.0
5;198700;DIP;7069;71;7068;133;;;7071;204;;;;;7070.0;6661.0
5;198700;PINA_COLADAS;14706;99;;;;;14709;99;;;;;14707.5;-21452.0
5;198700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198700;BAGUETTE;12286;122;;;;;12288;51;12289;71;;;12287.0;-20193.5
5;198800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198800;BAGUETTE;12287;117;;;;;12289;117;;;;;12288.0;-20088.625
5;198800;UKULELE;20446;21;20445;35;;;20447;56;;;;;20446.5;-8683.875
5;198800;PEARLS;9996;2;9995;20;;;10000;5;10004;2;10005;20;9998.0;1784.0
5;198800;BANANAS;4789;1;4784;22;;;4790;2;4791;20;;;4789.5;2311.154296875
5;198800;DIVING_GEAR;100657;8;100656;19;;;100659;8;100660;19;;;100658.0;12104.5
5;198800;COCONUTS;7840;169;;;;;7842;46;7843;123;;;7841.0;30828.5
5;198800;DIP;7069;167;;;;;7071;159;;;;;7070.0;6692.75
5;198800;BERRIES;3841;64;;;;;3848;19;3849;45;;;3844.5;2299.9921875
5;198800;PINA_COLADAS;14705;97;;;;;14708;97;;;;;14706.5;-21753.5
5;198800;PICNIC_BASKET;73730;2;73729;19;73728;21;73741;2;73742;19;73743;21;73735.5;19156.5625
5;198900;DIP;7069;265;;;;;7071;265;;;;;7070.0;6799.5
5;198900;PINA_COLADAS;14705;86;;;;;14708;86;;;;;14706.5;-21820.5
5;198900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3180.0;0.0
5;198900;BAGUETTE;12291;153;;;;;12293;153;;;;;12292.0;-19476.25
5;198900;UKULELE;20446;54;;;;;20447;24;20448;30;;;20446.5;-8662.125
