day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;78000;PINA_COLADAS;14923;99;;;;;14926;99;;;;;14924.5;-10833.5
3;78000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;636.0
3;78000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;78000;BANANAS;4787;24;;;;;4793;2;4794;22;;;4790.0;732.0
3;78000;COCONUTS;7954;175;;;;;7957;175;;;;;7955.5;10622.75
3;78000;DIVING_GEAR;99813;19;;;;;99816;19;;;;;99814.5;4830.53125
3;78000;BERRIES;3898;14;3897;40;;;3905;14;3906;40;;;3901.5;-261.375
3;78100;DIVING_GEAR;99816;10;99815;16;;;99818;10;99819;16;;;99817.0;4828.1796875
3;78100;BANANAS;4788;1;4787;24;;;4790;5;4794;25;;;4789.0;732.0
3;78100;BERRIES;3898;16;3897;50;;;3904;16;3905;50;;;3901.0;-306.875
3;78100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;78100;PINA_COLADAS;14924;81;;;;;14925;40;14927;81;;;14924.5;-11175.5
3;78100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;636.0
3;78100;COCONUTS;7956;41;7955;143;;;7958;184;;;;;7957.0;11043.5
3;78200;COCONUTS;7957;58;7956;177;;;7958;48;7959;129;;;7957.5;11093.75
3;78200;DIVING_GEAR;99819;5;99818;20;;;99821;5;99822;20;;;99820.0;4825.0078125
3;78200;BERRIES;3897;20;3896;58;;;3904;20;3905;58;;;3900.5;-397.0625
3;78200;PINA_COLADAS;14925;20;14924;99;;;14927;99;;;;;14926.0;-11256.5
3;78200;PEARLS;10002;1;9998;7;9996;1;10004;1;10005;29;;;10003.0;636.0
3;78200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;78200;BANANAS;4792;1;4788;7;4787;30;4794;30;;;;;4793.0;732.0
3;78300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;78300;PINA_COLADAS;14923;20;14922;108;;;14925;108;;;;;14924.0;-10523.5
3;78300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;638.0
3;78300;COCONUTS;7955;191;;;;;7958;191;;;;;7956.5;10843.25
3;78300;DIVING_GEAR;99830;8;99829;16;;;99832;8;99833;16;;;99831.0;4814.046875
3;78300;BANANAS;4791;11;4787;20;;;4793;20;;;;;4792.0;732.0
3;78300;BERRIES;3897;16;3896;46;;;3904;16;3905;46;;;3900.5;-420.9375
3;78400;PINA_COLADAS;14919;102;;;;;14922;102;;;;;14920.5;-9765.5
3;78400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;638.0
3;78400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3079.0;0.0
3;78400;BANANAS;4786;26;;;;;4793;26;;;;;4789.5;732.0
3;78400;COCONUTS;7954;166;;;;;7957;166;;;;;7955.5;10524.5
3;78400;DIVING_GEAR;99826;25;;;;;99829;25;;;;;99827.5;4817.5859375
3;78400;BERRIES;3896;15;3895;42;;;3903;15;3904;42;;;3899.5;-520.625
3;78500;DIVING_GEAR;99825;6;99824;20;;;99827;6;99828;20;;;99826.0;4819.015625
3;78500;BANANAS;4787;31;;;;;4793;31;;;;;4790.0;732.0
3;78500;BERRIES;3896;20;3895;55;;;3903;20;3904;55;;;3899.5;-507.875
3;78500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3079.0;0.0
3;78500;PINA_COLADAS;14916;81;;;;;14919;81;;;;;14917.5;-8808.0
3;78500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;638.0
3;78500;COCONUTS;7954;175;;;;;7957;175;;;;;7955.5;10415.25
3;78600;COCONUTS;7955;67;7954;119;;;7957;186;;;;;7956.0;10635.5
3;78600;BERRIES;3896;16;3895;57;;;3903;16;3904;57;;;3899.5;-477.71875
3;78600;PINA_COLADAS;14917;73;;;;;14920;73;;;;;14918.5;-9186.0
3;78600;DIVING_GEAR;99831;8;99830;16;;;99833;8;99834;16;;;99832.0;4813.1875
3;78600;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;638.0
3;78600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;78600;BANANAS;4786;25;;;;;4793;25;;;;;4789.5;732.0
3;78700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3079.0;0.0
3;78700;DIVING_GEAR;99828;7;99827;17;;;99830;7;99831;17;;;99829.0;4816.203125
3;78700;PEARLS;9995;29;;;;;9998;2;10005;29;;;9996.5;640.0
3;78700;COCONUTS;7955;146;;;;;7958;146;;;;;7956.5;10809.25
3;78700;PINA_COLADAS;14917;31;14916;53;;;14920;84;;;;;14918.5;-9009.0
3;78700;BANANAS;4786;29;;;;;4789;1;4793;29;;;4787.5;732.0
3;78700;BERRIES;3896;17;3895;59;;;3902;17;3903;59;;;3899.0;-537.125
3;78800;PEARLS;10002;1;9995;26;;;10005;26;;;;;10003.5;646.0
3;78800;DIVING_GEAR;99822;20;;;;;99825;20;;;;;99823.5;4821.2734375
3;78800;PINA_COLADAS;14915;92;;;;;14918;92;;;;;14916.5;-8488.0
3;78800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3079.0;0.0
3;78800;BANANAS;4786;26;;;;;4793;26;;;;;4789.5;736.419921875
3;78800;COCONUTS;7955;43;7954;123;;;7957;166;;;;;7956.0;10627.5
3;78800;BERRIES;3896;11;3895;54;;;3903;11;3904;54;;;3899.5;-490.78125
3;78900;COCONUTS;7955;163;;;;;7958;163;;;;;7956.5;10978.5
3;78900;BANANAS;4792;1;4786;23;;;4793;23;;;;;4792.5;737.220703125
3;78900;BERRIES;3896;16;3895;40;;;3903;16;3904;40;;;3899.5;-468.15625
3;78900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3079.0;0.0
3;78900;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;648.0
3;78900;DIVING_GEAR;99819;24;;;;;99822;24;;;;;99820.5;4824.296875
3;78900;PINA_COLADAS;14916;76;;;;;14919;76;;;;;14917.5;-8768.5
3;79000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79000;BERRIES;3896;10;3895;56;;;3903;10;3904;56;;;3899.5;-452.375
3;79000;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;650.0
3;79000;DIVING_GEAR;99823;19;;;;;99826;19;;;;;99824.5;4820.328125
3;79000;PINA_COLADAS;14916;88;;;;;14919;88;;;;;14917.5;-8725.5
3;79000;COCONUTS;7956;209;;;;;7959;209;;;;;7957.5;11224.5
3;79000;BANANAS;4786;28;;;;;4789;3;4793;28;;;4787.5;739.19189453125
3;79100;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;652.0
3;79100;DIVING_GEAR;99818;22;;;;;99821;22;;;;;99819.5;4825.5859375
3;79100;PINA_COLADAS;14915;86;;;;;14916;32;14918;86;;;14915.5;-8558.0
3;79100;COCONUTS;7955;148;;;;;7958;148;;;;;7956.5;10976.0
3;79100;BERRIES;3897;16;3896;49;;;3904;16;3905;49;;;3900.5;-407.84375
3;79100;BANANAS;4786;30;;;;;4791;4;4793;30;;;4788.5;739.38525390625
3;79100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;652.0
3;79200;DIVING_GEAR;99816;6;99815;20;;;99818;6;99819;20;;;99817.0;4828.1171875
3;79200;PINA_COLADAS;14918;75;;;;;14921;75;;;;;14919.5;-9231.0
3;79200;COCONUTS;7957;207;;;;;7960;207;;;;;7958.5;11540.5
3;79200;BANANAS;4786;23;;;;;4789;5;4793;23;;;4787.5;739.75341796875
3;79200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79200;BERRIES;3898;20;3897;53;;;3904;20;3905;53;;;3901.0;-309.78125
3;79300;COCONUTS;7957;222;;;;;7960;222;;;;;7958.5;11515.0
3;79300;BERRIES;3897;14;3896;57;;;3904;14;3905;57;;;3900.5;-343.53125
3;79300;BANANAS;4787;24;;;;;4793;24;;;;;4790.0;739.9697265625
3;79300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;652.0
3;79300;DIVING_GEAR;99817;24;;;;;99820;24;;;;;99818.5;4826.53125
3;79300;PINA_COLADAS;14919;91;;;;;14922;25;14923;66;;;14920.5;-9648.5
3;79400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79400;BERRIES;3897;12;3896;51;;;3904;12;3905;51;;;3900.5;-331.34375
3;79400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;652.0
3;79400;DIVING_GEAR;99811;20;;;;;99814;20;;;;;99812.5;4832.4375
3;79400;PINA_COLADAS;14916;75;;;;;14919;75;;;;;14917.5;-8824.5
3;79400;COCONUTS;7956;181;;;;;7959;181;;;;;7957.5;11311.75
3;79400;BANANAS;4785;24;;;;;4792;24;;;;;4788.5;738.7978515625
3;79500;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;652.0
3;79500;DIVING_GEAR;99807;23;;;;;99810;23;;;;;99808.5;4836.3359375
3;79500;PINA_COLADAS;14915;84;;;;;14918;84;;;;;14916.5;-8557.0
3;79500;COCONUTS;7956;46;7955;129;;;7958;175;;;;;7957.0;11011.25
3;79500;BERRIES;3898;13;3897;47;;;3905;13;3906;47;;;3901.5;-262.8125
3;79500;BANANAS;4786;26;;;;;4792;1;4793;25;;;4789.0;739.29541015625
3;79500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79600;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;652.0
3;79600;DIVING_GEAR;99808;25;;;;;99811;25;;;;;99809.5;4835.3671875
3;79600;PINA_COLADAS;14913;88;;;;;14916;88;;;;;14914.5;-7939.0
3;79600;COCONUTS;7955;211;;;;;7958;211;;;;;7956.5;10790.5
3;79600;BANANAS;4786;25;;;;;4793;25;;;;;4789.5;739.17578125
3;79600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79600;BERRIES;3898;15;3897;51;;;3905;66;;;;;3901.5;-291.53125
3;79700;COCONUTS;7956;212;;;;;7959;212;;;;;7957.5;11185.5
3;79700;BERRIES;3902;14;3899;13;3898;59;3905;13;3906;59;;;3903.5;-187.125
3;79700;BANANAS;4786;23;;;;;4792;2;4793;21;;;4789.0;739.3623046875
3;79700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79700;DIVING_GEAR;99810;5;99809;13;;;99812;5;99813;13;;;99811.0;4834.1328125
3;79700;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;662.0
3;79700;PINA_COLADAS;14916;55;14915;56;;;14918;21;14919;56;;;14917.0;-8518.0
3;79800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;79800;BERRIES;3898;16;3897;40;;;3905;16;3906;40;;;3901.5;-203.84375
3;79800;DIVING_GEAR;99804;21;;;;;99807;21;;;;;99805.5;4839.4609375
3;79800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;665.0
3;79800;PINA_COLADAS;14917;80;;;;;14920;80;;;;;14918.5;-8756.5
3;79800;COCONUTS;7956;98;7955;133;;;7958;175;;;;;7957.0;11001.75
3;79800;BANANAS;4786;23;;;;;4787;2;4792;23;;;4786.5;739.05224609375
3;79900;PINA_COLADAS;14916;25;14915;70;;;14918;25;14919;70;;;14917.0;-8544.0
3;79900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;665.0
3;79900;DIVING_GEAR;99800;19;;;;;99803;19;;;;;99801.5;4843.390625
3;79900;COCONUTS;7957;55;7956;149;;;7959;204;;;;;7958.0;11399.0
3;79900;BERRIES;3898;13;3897;44;;;3904;13;3905;44;;;3901.0;-293.625
3;79900;BANANAS;4785;22;;;;;4791;1;4792;21;;;4788.0;741.0390625
3;79900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;80000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;665.0
3;80000;DIVING_GEAR;99806;10;99805;18;;;99808;10;99809;18;;;99807.0;4837.84375
3;80000;PINA_COLADAS;14914;27;14913;70;;;14916;27;14917;70;;;14915.0;-8231.0
3;80000;COCONUTS;7956;166;;;;;7959;166;;;;;7957.5;11316.75
3;80000;BANANAS;4786;2;4785;24;;;4792;24;;;;;4789.0;741.5146484375
3;80000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;80000;BERRIES;3898;18;3897;49;;;3904;18;3905;49;;;3901.0;-305.15625
3;80100;BERRIES;3901;6;3898;14;3897;60;3905;14;3906;60;;;3903.0;-289.84375
3;80100;COCONUTS;7956;186;;;;;7959;186;;;;;7957.5;11290.25
3;80100;BANANAS;4790;1;4788;6;4785;28;4792;28;;;;;4791.0;741.689453125
3;80100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;80100;PINA_COLADAS;14915;93;;;;;14918;93;;;;;14916.5;-8458.375
3;80100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;665.0
3;80100;DIVING_GEAR;99803;6;99802;14;;;99805;6;99806;14;;;99804.0;4841.1796875
3;80200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;80200;BERRIES;3897;14;3896;40;;;3904;14;3905;40;;;3900.5;-398.75
3;80200;PEARLS;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;665.0
3;80200;DIVING_GEAR;99802;23;;;;;99805;23;;;;;99803.5;4841.6953125
3;80200;PINA_COLADAS;14915;25;14914;65;;;14918;90;;;;;14916.5;-8591.9375
3;80200;COCONUTS;7956;59;7955;113;;;7958;172;;;;;7957.0;11035.25
3;80200;BANANAS;4786;6;4785;28;;;4792;30;;;;;4789.0;742.19140625
3;80300;PINA_COLADAS;14915;34;14914;69;;;14918;103;;;;;14916.5;-8592.65625
3;80300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;665.0
3;80300;DIVING_GEAR;99801;7;99800;11;;;99803;7;99804;11;;;99802.0;4842.8984375
3;80300;COCONUTS;7956;142;;;;;7959;142;;;;;7957.5;11275.0
3;80300;BERRIES;3897;11;3896;60;;;3904;11;3905;60;;;3900.5;-397.625
3;80300;BANANAS;4790;1;4785;26;;;4792;26;;;;;4791.0;740.423828125
3;80300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;80400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;665.0
3;80400;DIVING_GEAR;99796;27;;;;;99799;27;;;;;99797.5;4847.484375
3;80400;PINA_COLADAS;14918;32;14917;74;;;14920;32;14921;74;;;14919.0;-8693.375
3;80400;COCONUTS;7957;165;;;;;7960;165;;;;;7958.5;11694.0
3;80400;BANANAS;4784;30;;;;;4785;1;4791;30;;;4784.5;739.345703125
3;80400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;80400;BERRIES;3897;20;3896;48;;;3904;20;3905;48;;;3900.5;-328.875
3;80500;COCONUTS;7958;61;7957;101;;;7960;162;;;;;7959.0;11726.0
3;80500;BERRIES;3898;16;3897;59;;;3904;16;3905;59;;;3901.0;-296.40625
3;80500;BANANAS;4785;31;;;;;4791;2;4792;29;;;4788.0;743.5546875
3;80500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;80500;PINA_COLADAS;14919;38;14918;99;;;14921;39;14922;60;;;14920.0;-8723.3125
3;80500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;665.0
3;80500;DIVING_GEAR;99800;22;;;;;99803;22;;;;;99801.5;4843.2890625
3;80600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;80600;BERRIES;3898;20;3897;40;;;3905;20;3906;40;;;3901.5;-288.5625
3;80600;BANANAS;4788;4;4785;22;;;4792;22;;;;;4790.0;745.3515625
3;80600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;665.0
3;80600;DIVING_GEAR;99798;27;;;;;99801;27;;;;;99799.5;4845.46875
3;80600;PINA_COLADAS;14918;32;14917;63;;;14920;32;14921;63;;;14919.0;-8691.125
3;80600;COCONUTS;7957;72;7956;100;;;7959;172;;;;;7958.0;11391.0
3;80700;PINA_COLADAS;14912;98;;;;;14915;98;;;;;14913.5;-8506.25
3;80700;PEARLS;10000;5;9998;7;9996;1;10004;1;10005;29;;;10002.0;665.0
3;80700;DIVING_GEAR;99787;8;99786;13;;;99789;8;99790;13;;;99788.0;4856.9765625
3;80700;COCONUTS;7954;180;;;;;7957;180;;;;;7955.5;10559.75
3;80700;BERRIES;3897;13;3896;43;;;3904;13;3905;43;;;3900.5;-356.28125
3;80700;BANANAS;4786;7;4785;30;;;4792;30;;;;;4789.0;745.51953125
3;80700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3082.0;0.0
3;80800;BANANAS;4786;25;;;;;4791;1;4793;25;;;4788.5;748.822265625
3;80800;DIVING_GEAR;99797;8;99796;18;;;99799;8;99800;18;;;99798.0;4846.859375
3;80800;PEARLS;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;665.0
3;80800;PINA_COLADAS;14913;104;;;;;14916;36;14917;68;;;14914.5;-8562.0
3;80800;COCONUTS;7954;180;;;;;7956;79;7957;101;;;7955.0;10377.25
3;80800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;80800;BERRIES;3897;18;3896;51;;;3903;18;3904;51;;;3900.0;-415.5625
3;80900;COCONUTS;7955;79;7954;208;;;7957;208;;;;;7956.0;10462.25
3;80900;BERRIES;3897;10;3896;59;;;3904;10;3905;59;;;3900.5;-389.84375
3;80900;BANANAS;4786;23;;;;;4793;23;;;;;4789.5;749.2421875
3;80900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;80900;PINA_COLADAS;14914;84;;;;;14917;84;;;;;14915.5;-8527.125
3;80900;DIVING_GEAR;99795;6;99794;10;;;99797;6;99798;10;;;99796.0;4848.8125
3;80900;PEARLS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;667.0
3;81000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81000;BERRIES;3897;16;3896;53;;;3903;16;3904;53;;;3900.0;-416.0
3;81000;PEARLS;9998;1;9996;1;9995;23;10004;1;10005;23;;;10001.0;669.0
3;81000;BANANAS;4786;24;;;;;4793;24;;;;;4789.5;748.55078125
3;81000;DIVING_GEAR;99795;24;;;;;99798;24;;;;;99796.5;4848.2734375
3;81000;COCONUTS;7953;180;;;;;7956;180;;;;;7954.5;10236.5
3;81000;PINA_COLADAS;14910;88;;;;;14913;88;;;;;14911.5;-9239.75
3;81100;PINA_COLADAS;14909;80;;;;;14912;80;;;;;14910.5;-9538.0
3;81100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;669.0
3;81100;DIVING_GEAR;99797;22;;;;;99800;23;;;;;99798.5;4846.6796875
3;81100;BERRIES;3897;16;3896;44;;;3904;60;;;;;3900.5;-410.46875
3;81100;COCONUTS;7954;206;;;;;7956;67;7957;139;;;7955.0;10365.25
3;81100;BANANAS;4786;27;;;;;4793;27;;;;;4789.5;749.392578125
3;81100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81200;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;669.0
3;81200;BANANAS;4787;28;;;;;4793;1;4794;27;;;4790.0;752.009765625
3;81200;DIVING_GEAR;99794;10;99793;15;;;99796;10;99797;15;;;99795.0;4849.8359375
3;81200;PINA_COLADAS;14910;91;;;;;14913;91;;;;;14911.5;-9339.0
3;81200;COCONUTS;7954;185;;;;;7956;79;7957;106;;;7955.0;10360.5
3;81200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81200;BERRIES;3897;15;3896;47;;;3904;62;;;;;3900.5;-409.71875
3;81300;COCONUTS;7953;77;7952;128;;;7955;205;;;;;7954.0;9904.25
3;81300;BANANAS;4787;21;;;;;4793;21;;;;;4790.0;751.1484375
3;81300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81300;PINA_COLADAS;14908;5;14906;99;;;14909;99;;;;;14908.5;-10544.0
3;81300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;669.0
3;81300;DIVING_GEAR;99787;6;99786;14;;;99789;6;99790;14;;;99788.0;4840.7734375
3;81300;BERRIES;3896;14;3895;52;;;3903;14;3904;52;;;3899.5;-477.28125
3;81400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;669.0
3;81400;BANANAS;4787;28;;;;;4793;28;;;;;4790.0;751.08203125
3;81400;DIVING_GEAR;99780;26;;;;;99783;26;;;;;99781.5;4834.3515625
3;81400;BERRIES;3896;17;3895;43;;;3903;17;3904;43;;;3899.5;-446.40625
3;81400;PINA_COLADAS;14908;37;14907;59;;;14911;96;;;;;14909.5;-10093.5
3;81400;COCONUTS;7955;75;7954;141;;;7957;216;;;;;7956.0;10651.75
3;81500;PINA_COLADAS;14909;32;14908;33;14907;74;14911;107;;;;;14910.0;-10096.5
3;81500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;669.0
3;81500;DIVING_GEAR;99776;9;99775;20;;;99778;9;99779;20;;;99777.0;4830.1015625
3;81500;BERRIES;3897;20;3896;48;;;3903;20;3904;48;;;3900.0;-400.125
3;81500;COCONUTS;7954;183;;;;;7957;183;;;;;7955.5;10541.25
3;81500;BANANAS;4787;23;;;;;4794;23;;;;;4790.5;751.814453125
3;81500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81600;PEARLS;9996;1;9995;20;;;10002;7;10004;1;10005;20;9999.0;669.0
3;81600;BANANAS;4792;2;4787;21;;;4793;1;4794;20;;;4792.5;752.37890625
3;81600;DIVING_GEAR;99780;6;99779;11;;;99782;6;99783;11;;;99781.0;4834.03125
3;81600;BERRIES;3898;11;3897;50;;;3905;11;3906;50;;;3901.5;-246.75
3;81600;PINA_COLADAS;14907;94;;;;;14910;28;14911;66;;;14908.5;-10204.5
3;81600;COCONUTS;7954;213;;;;;7957;213;;;;;7955.5;10478.25
3;81600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81700;COCONUTS;7953;188;;;;;7956;188;;;;;7954.5;10155.25
3;81700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81700;BANANAS;4787;30;;;;;4793;2;4794;28;;;4790.0;751.748046875
3;81700;PINA_COLADAS;14905;109;;;;;14908;35;14909;74;;;14906.5;-10783.0
3;81700;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;669.0
3;81700;DIVING_GEAR;99777;25;;;;;99780;25;;;;;99778.5;4831.53125
3;81700;BERRIES;3898;20;3897;45;;;3905;20;3906;45;;;3901.5;-230.34375
3;81800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3080.0;0.0
3;81800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;669.0
3;81800;DIVING_GEAR;99780;5;99779;11;;;99782;5;99783;11;;;99781.0;4834.1484375
3;81800;BANANAS;4787;28;;;;;4793;28;;;;;4790.0;750.859375
3;81800;BERRIES;3897;11;3896;50;;;3904;11;3905;50;;;3900.5;-328.8125
3;81800;PINA_COLADAS;14906;95;;;;;14909;95;;;;;14907.5;-10638.0
3;81800;COCONUTS;7953;178;;;;;7955;63;7956;115;;;7954.0;9999.25
3;81900;PINA_COLADAS;14909;79;;;;;14912;79;;;;;14910.5;-9784.0
3;81900;DIVING_GEAR;99765;6;99764;15;;;99767;21;;;;;99766.0;4818.75
3;81900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;669.0
3;81900;BERRIES;3897;15;3896;49;;;3903;15;3904;49;;;3900.0;-395.34375
3;81900;COCONUTS;7953;179;;;;;7956;179;;;;;7954.5;10213.0
3;81900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;81900;BANANAS;4787;30;;;;;4793;30;;;;;4790.0;751.017578125
3;82000;DIVING_GEAR;99758;5;99757;17;;;99760;5;99761;17;;;99759.0;4811.9140625
3;82000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;669.0
3;82000;BANANAS;4787;21;;;;;4794;21;;;;;4790.5;752.99609375
3;82000;BERRIES;3898;17;3897;59;;;3904;17;3905;59;;;3901.0;-269.90625
3;82000;PINA_COLADAS;14908;113;;;;;14911;113;;;;;14909.5;-10044.0
3;82000;COCONUTS;7953;192;;;;;7956;192;;;;;7954.5;10187.25
3;82000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;82100;COCONUTS;7952;185;;;;;7955;185;;;;;7953.5;9878.0
3;82100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;82100;BANANAS;4788;6;4787;29;;;4794;29;;;;;4791.0;754.31640625
3;82100;PINA_COLADAS;14906;20;14905;66;;;14908;20;14909;66;;;14907.0;-10762.5
3;82100;PEARLS;9998;6;9995;29;;;10000;5;10005;29;;;9999.0;670.0
3;82100;DIVING_GEAR;99758;8;99757;19;;;99760;8;99761;19;;;99759.0;4812.1328125
3;82100;BERRIES;3897;19;3896;44;;;3904;19;3905;44;;;3900.5;-310.375
3;82200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;82200;DIVING_GEAR;99750;23;;;;;99753;23;;;;;99751.5;4804.484375
3;82200;BANANAS;4787;30;;;;;4793;28;;;;;4790.0;752.462890625
3;82200;BERRIES;3897;18;3896;59;;;3904;18;3905;59;;;3900.5;-337.28125
3;82200;PINA_COLADAS;14905;109;;;;;14906;30;14908;109;;;14905.5;-10837.0
3;82200;PEARLS;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;670.0
3;82200;COCONUTS;7953;197;;;;;7956;197;;;;;7954.5;10215.25
3;82300;PINA_COLADAS;14906;105;;;;;14909;105;;;;;14907.5;-10657.5
3;82300;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;670.0
3;82300;DIVING_GEAR;99754;25;;;;;99757;25;;;;;99755.5;4808.71875
3;82300;BERRIES;3897;19;3896;58;;;3904;19;3905;58;;;3900.5;-305.59375
3;82300;COCONUTS;7954;42;7953;173;;;7956;173;;;;;7955.0;10131.5
3;82300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
3;82300;BANANAS;4787;23;;;;;4793;23;;;;;4790.0;753.109375
3;82400;DIVING_GEAR;99753;8;99752;10;;;99755;8;99756;10;;;99754.0;4806.875
3;82400;BANANAS;4787;29;;;;;4788;2;4793;29;;;4787.5;753.390625
3;82400;BERRIES;3897;10;3896;49;;;3904;10;3905;49;;;3900.5;-347.3125
3;82400;PINA_COLADAS;14906;97;;;;;14909;25;14910;72;;;14907.5;-10502.0
3;82400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;670.0
3;82400;COCONUTS;7953;201;;;;;7956;201;;;;;7954.5;10155.5
3;82400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3081.0;0.0
